simTime,fps
71.2971,15
71.3579,16
71.4186,16
71.48,16
71.5405,16
71.6009,16
71.6609,16
71.7202,16
71.7785,16
71.837,16
71.8957,17
71.9545,17
72.014,17
72.0734,17
72.1331,17
72.1929,17
72.2529,17
72.3121,17
72.3713,17
72.4155,17
72.4605,17
72.5048,17
72.5494,17
72.5942,17
72.6392,17
72.684,18
72.7289,18
72.7741,18
72.819,18
72.8639,18
72.9088,18
72.9539,19
72.9991,19
73.0441,19
73.0896,19
73.1351,19
73.1805,20
73.2256,20
73.2703,20
73.3145,20
73.3588,20
73.4083,21
73.4702,21
73.5318,21
73.5941,21
73.6566,21
73.7184,20
73.7806,20
73.8429,20
73.9196,20
73.9958,20
74.0731,20
74.1497,19
74.2261,19
74.3025,18
74.3789,18
74.4547,18
74.5309,17
74.6067,17
74.6971,17
74.7893,16
74.8801,16
74.9712,16
75.0622,15
75.153,15
75.2434,15
75.3343,14
75.4249,14
75.5151,14
75.605,13
75.6952,13
75.7881,13
75.8785,13
75.97,12
76.0593,12
76.1477,12
76.2355,12
76.3223,12
76.4086,12
76.4961,12
76.5694,12
76.6428,12
76.7165,12
76.7895,12
76.8637,12
76.9372,12
77.0104,12
77.0842,12
77.1577,12
77.2309,12
77.2905,12
77.3489,12
77.4073,12
77.4671,12
77.5293,12
77.5914,13
77.6686,13
77.7455,13
77.8221,13
77.8988,13
77.9745,13
78.0507,13
78.1267,13
78.2035,13
78.2799,13
78.3564,14
78.4474,14
78.5379,14
78.6292,14
78.7197,14
78.8105,13
78.901,13
78.9905,13
79.0803,13
79.1707,13
79.261,13
79.3518,13
79.4434,13
79.5345,13
79.6255,13
79.7157,13
79.8064,12
79.8969,12
79.9854,12
80.074,12
80.1624,12
80.2507,12
80.3387,12
80.4279,12
80.5168,12
80.6049,11
80.6782,11
80.7509,11
80.8239,11
80.8976,11
80.9716,11
81.0449,11
81.1186,12
81.1925,12
81.2662,12
81.3259,12
81.3858,12
81.4451,12
81.5043,12
81.5626,12
81.622,13
81.6813,13
81.7442,13
81.8049,13
81.864,13
81.9231,13
81.9826,14
82.0423,14
82.102,14
82.1619,14
82.221,14
82.2804,15
82.3403,15
82.3997,15
82.4589,15
82.5179,15
82.5762,16
82.635,16
82.6947,16
82.7537,16
82.8133,16
82.8727,16
82.9319,16
82.9914,17
83.0512,17
83.0965,17
83.1566,17
83.2161,17
83.2619,17
83.3216,17
83.3813,17
83.4269,17
83.4865,17
83.5479,17
83.608,17
83.6679,17
83.7283,17
83.7893,17
83.85,17
83.9115,17
83.9725,17
84.0338,17
84.0945,17
84.1547,17
84.2141,17
84.2739,17
84.3337,17
84.3938,17
84.4531,17
84.5124,17
84.5718,17
84.6315,17
84.6908,17
84.7494,17
84.8106,17
84.8705,17
84.9298,17
84.9893,17
85.0485,17
85.1077,17
85.1666,17
85.2253,17
85.2703,17
85.315,17
85.36,17
85.4054,17
85.4506,17
85.4965,17
85.5566,18
85.6165,18
85.6764,18
85.7365,18
